title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Sinigang na Inihaw na Liempo,Level up your everyday sinigang! This Sinigang inihaw na liempo is a delicious take on our classic Filipino sour soup using grilled pork belly for a hint of smoky flavor. The perfect comfort food for a chilly day!,15 minutes,30 minutes,6,"2 pounds pork belly, sliced into -thick strips; salt and pepper to taste; 8 cups water; 1 medium onion, peeled and quartered; 2 large tomatoes, quartered; 4 pieces gabi, peeled and halved; 1 (6-inch) radish, peeled and sliced to -inch thick half-rounds; bunch long beans, ends trimmed and cut into 3-inch lengths; 1 eggplant, ends trimmed and sliced to -inch thick half-rounds; 6 pieces okra, ends trimmed; 2 banana or finger chilies; 15 large tamarind pods or 1 packages (1.41 ounces each) tamarind base powder; 1 bunch bok choy, ends trimmed and separated into leaves","Season pork with salt and pepper and marinate for about 10 to 15 minutes. | Grill over hot coals until nicely charred and cooked through, turning on sides as needed. Remove from heat and cut into serving pieces. | In a pot over medium heat, combine pork and water and bring to a boil. | Add onions and tomatoes. Lower heat, cover, and simmer for about 3 to 5 minutes. | Add gabi and cook for about 6 to 8 minutes or until almost tender. | Add radish and cook for about 2 to 3 minutes. | Add long beans. Continue to cook for about 2 minutes. | Add eggplant, okra, and chili peppers. Cook for another 1 to 2 minutes. | If using packaged tamarind base, add to pot and stir until completely dissolved. Season with salt and pepper to taste. | Add bok choy and continue to cook for about 1 minute. Serve hot. | Wash tamarind and place in a pot with 1 cup water. Bring to a boil and cook until soft and outer skins begin to burst. | With a fork, mash tamarinds. In a fine-mesh strainer set over a bowl, pour tamarind and liquid. Continue to mash with a fork, returning some of the liquid into the strainer once or twice, to fully extract the juice. Discard seeds and skins. | Pour tamarind juice into the pot.",852,15,18,81,29,9,37,0,109,172,1099,6,8,6703,87,204,3,https://www.kawalingpinoy.com/wp-content/uploads/2017/02/sinigang-na-inihaw-liempo-3-158x158.jpg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Sinigang na Hito sa Miso,"With the plump catfish, crisp labanos, peppery mustard leaves, and flavorful soup, this Sinigang na Hito sa Miso is scrumptious!Ã‚Â It's filling and comforting on its own or with steamed rice, especially in chilly weather.",15 minutes,20 minutes,4,"1 tablespoon canola oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 1 thumb-size ginger, peeled and julienned; 2 tomatoes, chopped; 1 cup miso soy paste; 6 cups water; 1 package (1.4 ounces) tamarind base; 1 tablespoon fish sauce to taste; 1 radish, labanos, peeled and cut into 1/-inch thick wedges; 2 pounds (about 2 pounds) whole catfish, cleaned, gutted, and cut into parts; 1 bunch mustard leaves, ends trimmed and cut into 4-inch lengths; salt to taste","In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook, stirring regularly, until aromatic. | Add tomatoes and cook, mashing with the back of a spoon, until softened and release juice. Add miso and cook, stirring regularly, for about 3 to 5 minutes. | Add water and bring to a boil. | Add tamarind base and stir until dissolved. | Season with fish sauce to taste. | Add radish and cook for about 1 to 2 minutes. | Add catfish. Lower heat, cover, and cook for about 7 to 10 minutes. | Add mustard leaves and cook for another 2 to 3 minutes. | Season with salt to taste. Serve hot",450,33,49,14,3,5,5,0,132,3346,1605,8,13,422,42,181,5,https://www.kawalingpinoy.com/wp-content/uploads/2014/09/sinigang-hito-sa-miso-9-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Sinigang na Baka sa Bayabas,Beef Sinigang with guavas is the perfect way to warm up! This Filipino soup has a light and refreshing taste yet is hearty and nourishing. It's delicious on its own or with steamed rice!,10 minutes,120 minutes,4,"2 pounds boneless beef shanks, cut into serving pieces; 8 cups water; 1 onion, peeled and quartered; 1 tablespoon fish sauce; 3 Roma tomatoes, chopped; 1 pound (about 10 to 12 pieces) large ripe and semi-ripe guavas, peeled, quartered, and seeded; salt and pepper to taste; 1 small bunch kangkong","In a pot over medium heat, combine beef shanks and water. Bring to a boil, skimming scum that floats on top. | When the broth has cleared, add onions and fish sauce. | Lower heat, cover, and cook for about 1 /2 to 2 hours or until meat is tender. | Meanwhile, peel the guavas and cut in half. With a spoon, scoop out the seeds and combine with one cup water of in a bowl. Mash with the back of a spoon to extract pulp and strain in a fine-mesh sieve. Discard seeds and set aside the juice. | Add tomatoes, guavas, and guava pulp. Continue to cook for another 7 to 10 minutes or until softened and has imparted flavor to the broth. | Trim about 2 inches from the kangkong stalks and discard. Cut kangkong into 3-inch lengths, separating the sturdier stalks from the leaves. Add to the pot and continue to cook for about 1 minute or until just wilted. | Season with salt and pepper to taste. Serve hot",311,29,35,7,2,1,3,0,53,470,1400,10,18,1465,397,85,4,https://www.kawalingpinoy.com/wp-content/uploads/2015/10/sinigang-na-baka-sa-bayabas-2-158x158.jpg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Corned Beef Nilaga,"Nilagang corned beef is a Filipino-style boiled soup made of canned corned beef, potatoes, and vegetables. It's quick and easy to make yet so tasty and filling. Perfect for chilly weather!",5 minutes,15 minutes,4,"4 cups water; 1 tablespoon beef base or 1 piece beef bouillon; 1 onion, peeled and quartered; teaspoon peppercorns, crushed; 1 large potato, peeled and cut into cubes; 8 green beans, ends trimmed; 1 can (12 ounces) corned beef, chunky-style; cabbage, quartered; salt and pepper to taste","In a pot over medium heat, combine water, beef base, onions, and peppercorns. Bring to a boil, stirring until the beef base is dissolved. | Add potatoes. Lower heat and simmer until tender. | Add green beans and cook until half-cooked. | Add corned beef and cabbage. With the back of the spoon, break corned beef into desired pieces. | Continue to cook until beef is heated through and vegetables are tender yet crisp. | Season with salt and pepper to taste. Serve hot.",256,20,16,13,4,1,6,0,46,1372,745,5,6,192,78,78,3,https://www.kawalingpinoy.com/wp-content/uploads/2014/08/nilagang-corned-beef-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Lugaw at Tokwa,"Warm-up your tummy with a comforting bowl of lugaw at tokwa! This Filipino-style rice congee with crisp tofu and vinaigrette dressing is delicious and filling as a breakfast or midday snack. It's easy to make and budget-friendly, too.",15 minutes,60 minutes,8,"1 cup glutinous rice; 8 cups water; 2 thumb-size ginger, pounded; 2 teaspoons salt; 2 packages (19 ounces each) firm tofu; 1 cup canola oil; cup vinegar; cup soy sauce; teaspoon salt; teaspoon pepper; 1 tablespoon sugar; 2 shallots, peeled and chopped; 2 Thai chili pepper, minced","Rinse rice with cold water two or three times. | In a pot over medium heat, combine rice and 8 cups of water. Bring to a boil, stirring occasionally. | Add ginger and salt. | Lower heat, cover, and cook for about 25 to 30 minutes or until rice grains are softened and have burst, with congee thickened as desired. | Drain tofu from packing liquid. Wrap tofu block in paper towels and weigh down with a small plate or cup for about 15 to 20 minutes to rid of excess moisture. Cut into 1-inch cubes. | In a cast-iron skillet over high heat, heat oil until very hot but not smoking. Add tofu and deep-fry, turning as necessary, until golden brown and crisp. Do not overcrowd the pan and cook tofu in batches as needed. | With a slotted spoon, remove tofu from the skillet and drain on paper towels. | In a pan over medium heat, combine vinegar, soy sauce, sugar, salt, and pepper. Bring to a boil, stirring occasionally, until sugar and salt are dissolved. | Add shallots and chili peppers and cook for about 30 to 40 seconds. | Add tofu cubes. Cook, tossing gently to combine, for about 30 seconds or just until heated through and coated with sauce. Remove from heat. | Ladle congee into serving bowls and garnish with green onions and fried garlic bits. Serve with a side of tofu.",249,25,15,10,1,5,4,1,0,1152,65,2,3,9,2,184,2,https://www.kawalingpinoy.com/wp-content/uploads/2015/05/lugaw-at-tokwa-3-158x158.jpg,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
La Paz Batchoy,"La Paz Batchoy is the ultimate noodle soup! It's hearty and tasty with fresh egg noodles, a rich, flavorful broth, pork meat, chicharron, and raw egg. Delicious as a filling snack or main meal!",20 minutes,240 minutes,8,"3 pounds pork bones; 2 pounds beef bones, with marrow; water; pound pork shoulder; pound pork intestines, cleaned; pound pork liver; 1 red onion, peeled and minced; 2 cloves garlic, peeled and minced; 1 tablespoon sauteed shrimp paste; 2 tablespoons sugar; teaspoon MSG; rock salt and pepper; 2 package (16 ounces each) fresh miki noodles; pork cracklings (chicharon), crushed; fried garlic bits; green onions; 8 whole raw eggs, optional","In a deep pot, bring enough water to cover bones to a boil. Add bones and boil, skimming scum that floats on top, for about 10 minutes. Drain bones and discard liquid. | Under cold running water, rinse bones to rid of any scum. Rinse pot. Return the bones to the pot and enough cold water (about 10 to 12 cups) to cover. Bring to a boil, skimming scum that floats on top. Lower heat, cover, and simmer for about 2 hours. | Using a colander, strain broth. Scrape off any attached meat from the bones and set aside. Using a small spoon, scoop out marrow from beef bones and set aside. Discard the bones. | Return broth to the pot and bring to a boil. Add pork shoulder and pork intestines. Cook for about 30 to 40 minutes or until tender. With a slotted spoon, remove from pot and allow to slightly cool to touch. Slice into strips and set aside. | Add liver to pot and cook for about 7 to 10 minutes. With a slotted spoon, remove from pot and allow to slight cool to touch. Slice into strips and set aside. | Add onions and garlic to the pot of hot broth. Cook for about 2 to 3 minutes or until onions and garlic are softened. | Add shrimp paste and stir until dispersed. Add sugar and MSG. Season with rock salt and pepper to taste. | In a saucepot, bring about 3 quarts of water to a boil. Using a strainer basket, submerge noodles for about 30 to 40 seconds. Drain well and divide into serving bowls. | Ladle hot broth over the noodles. Top with sliced pork, intestines, liver, and any scrap meat from bones. Divide bone marrow into each bowl, if desired. | Garnish with chicharon, fried garlic bits, and green onions. | Crack a raw egg into each bowl, if desired. Serve hot.",344,42,22,9,3,1,2,1,282,360,220,3,5,6377,9,42,10,https://www.kawalingpinoy.com/wp-content/uploads/2016/02/la-paz-batchoy-9-158x158.jpg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
Kinamatisang Baboy,"Looking for a hearty and tasty soup that is quick and easy to cook? This Pork Kinamatisan recipe made with tasty pork spare ribs, juicy tomatoes, and pechay is for you! It's nutritious, delicious, and perfect for cold weather.",10 minutes,60 minutes,6,"1 tablespoon canola oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 3 pounds pork spare ribs, cut into 2-inch pieces; 5 large Roma tomatoes; 1 tablespoon fish sauce; 6 cups water; 2 bunches pechay, cut into thirds; salt and pepper to taste","In a pot over medium heat, heat 1 tablespoon oil. Add onions and garlic and cook until softened. | Add pork spare ribs and cook, stirring occasionally, until pork changes color and is no longer pink. | Add tomatoes and cook until softened and release juice. | Add fish sauce, and cook for about 1 minute. | Add water and bring to a boil, skimming scum that floats on top. | Lower heat, cover, and simmer for about 50 to 60 minutes or until meat is fork-tender. Add water in Ã‚Â½ cup increments as needed to maintain 6 cups. | Add pechay and cook for about 1 minute. | Season with salt and pepper to taste. Serve hot.",714,12,41,56,17,10,21,1,181,619,1539,4,7,13365,142,354,5,https://www.kawalingpinoy.com/wp-content/uploads/2021/08/kinamatisang-baboy-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
Filipino Mango and Tomato Salad,"Mango and Tomato salad is a refreshing side dish you'll love year-round. It's colorful, delicious, and nutritious! A tasty accompaniment to grilled meat or seafood!",15 minutes,,4,"1 large ripe but firm mango, peeled and julienned; 1 large Roma tomato, seeded and diced; small red onion, peeled and diced; bunch cilantro, stemmed and coarsely chopped; cup vinegar; 3 tablespoons fish sauce; 1 teaspoon canola oil; 1 tablespoon sugar; teaspoon freshly-ground pepper","In a bowl, combine vinegar, fish sauce, and oil. Add sugar and pepper. Whisk together until well blended. | In a bowl, combine mangoes, tomatoes, red onions, and cilantro. | Drizzle with vinaigrette dressing and toss gently to combine. | Cover and refrigerate for about 10 minutes to allow flavors to meld.",68,13,1,1,1,1,1,1,0,1062,187,1,12,725,22,18,1,https://www.kawalingpinoy.com/wp-content/uploads/2015/08/Filipino-Mango-and-tomato-salad-1-1-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Pesang Manok,"Pesang Manok is a type of Filipino boiled soup made of chicken, potatoes, and vegetables in a ginger-flavored broth. It's easy to make in minutes, nutritious, and delicious. Enjoy on its own or with steamed rice for the ultimate cold-weather comfort food.",15 minutes,45 minutes,4,"1 (about 3 to 4 pounds) whole chicken, cut into serving parts; 6 cups water; 1 onion, peeled and quartered; 2 pieces thumb-sized ginger, peeled and pounded; teaspoon peppercorns; 2 tablespoons fish sauce; 2 medium potatoes, peeled and quartered; 1 small Napa cabbage, ends trimmed and cut into pieces; 1 bunch bok choy, ends trimmed and cut into pieces; salt and pepper to taste","In a large pot over medium heat, combine chicken and water. Bring to a boil, skimming scum that floats on top. | When the broth has cleared, add onions, ginger, peppercorns, and fish sauce. | Lower heat, cover, and simmer for about 20 to 25 minutes or until chicken is cooked through. | Add potatoes and continue to cook for about 8 to 10 minutes or until tender. | Add bok choy and cabbage and cook for about 2 to 3 minutes or until tender yet crisp. | Season with salt and pepper to taste. Serve hot.",571,34,44,30,8,7,12,1,143,1022,1948,8,8,10372,181,451,5,https://www.kawalingpinoy.com/wp-content/uploads/2015/08/pesang-manok-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Ensaladang Pipino,Filipino-style cucumber salad is easy to put together and so light and refreshing! It's the perfect side for your Summer cookouts and barbecues!,10 minutes,,4,"cup vinegar; 2 tablespoons fish sauce; 1 teaspoon sesame oil; 1 tablespoon sugar; 1 teaspoon salt; 1 Thai chili pepper, minced; teaspoon peppercorns, freshly cracked; 2 large cucumbers, washed and sliced thinly; 1 small red onion, peeled and sliced thinly","In a small bowl, combine vinegar, fish sauce, sesame oil, chilis, sugar, salt and peppercorns. Whisk together until sugar is dissolved. | In a large bowl, combine cucumber and onions. | Add vinegar mixture and toss gently. | Chill in the refrigerator to allow flavors to meld.",60,10,2,1,1,1,1,0,0,1293,281,2,7,121,9,36,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/08/ensaladang-pipino-4-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Crab and Corn Soup,Creamy Corn Crab Soup is the ultimate cold-weather comfort food! It's easy to make in minutes yet turns out very tasty. Serve with crusty bread for a filling meal!,5 minutes,15 minutes,4,"4 cups chicken broth; 1 tablespoon seafood soup base; 1 cup crab meat, flaked; 1 cup corn kernels; cup imitation crab, chopped; salt and pepper to taste; 2 tablespoons cornstarch; water; 1 egg; green onions, chopped","In a pot over medium heat, combine chicken broth and seafood base and bring to a boil, stirring until seafood base is dissolved. | Add crab meat, corn, and imitation crab. Continue to cook for about 1 to 2 minutes. Season with salt and pepper to taste. | In a bowl, combine cornstarch and Ã‚Â¼ cup water and stir until smooth. | Lower heat and add cornstarch mixture, whisking vigorously to prevent lumps. Return to a boil for about 1 to 2 minutes, stirring regularly. | In a small bowl, whisk egg and 1 teaspoon water. Slowly add to the pot in a thin stream, let stand for a few seconds, and stir until the egg is dispersed. Continue to cook until the egg is set. | Ladle soup into bowls and garnish with green onions. Serve hot.",117,14,10,2,1,1,1,1,75,1450,361,1,2,113,19,56,1,https://www.kawalingpinoy.com/wp-content/uploads/2015/02/crab-and-corn-soup-1-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Ginataang Munggo at Baboy,"Creamy Mung Bean Soup with pork and coconut milk is hearty, tasty, and budget-friendly meal the family will love. Perfect with steamed rice!",10 minutes,60 minutes,6,"1 cup dry mung beans; 6 cups water; 1 tablespoon canola oil; 1 onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; pound pork butt or pork belly, diced; 1 large tomato, chopped; 1 tablespoon fish sauce; 1 cups coconut milk; salt and pepper to taste; 1 bunch fresh spinach, stems trimmed","Sort through the mung beans, discarding discolored or shriveled beans and any grit or dirt. Rinse in cold, running water until water runs clear. Drain well. | In a large pot, combine mung beans and water. Over medium heat, bring to a boil skimming froth that floats on top. | Lower heat, cover, and continue to cook for about 45 to 50 minutes or until legumes have softened and skins have burst. Add more water as needed to maintain about 4 cups. | In another pot over medium heat, heat oil. Add garlic and onions and cook until tender and aromatic. | Add pork and cook, stirring occasionally, until lightly browned. | Add tomatoes and cook, mashing with the back of the spoon, until softened and release juice. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add cooked mung bean including liquid. Bring to a boil.Ã‚Â Cook until pork is tender and liquid is slightly reduced. | Add coconut milk. | Lower heat, and simmer for about 3 to 5 minutes or until stew is thickened to desired consistency. Season with salt and pepper to taste. | Add spinach, turn off heat and cover pot for 1 to 2 minutes or until spinach are just wilted. Serve hot.",243,25,16,9,4,0,0,0,22,290,739,6,3,1150,9,80,3,https://www.kawalingpinoy.com/wp-content/uploads/2019/03/ginataang-munggo-baboy-2-158x158.jpg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Ginisang Munggo at Chicharon (Mung Bean Soup with Pork Cracklings),"Mung Bean stew with pork cracklings is hearty and full of flavor for the ultimate comfort food. It's easy to make, budget-friendly, and a great source of protein and fiber.",5 minutes,60 minutes,6,"1 cup dried mung beans; 6 cups water; 1 tablespoon vegetable oil; 1 onion, peeled and sliced thinly; 3 cloves garlic, peeled and minced; 1 large tomato, chopped; 2 cups chicharon (pork cracklings with attached meat); 1 bunch fresh spinach, stems trimmed; 1 tablespoon fish sauce","Sort through the mung beans, discarding discolored or shriveled beans and any grit or dirt. Rinse beans in cold, running water until water runs clear. Drain well. | In a large pot, combine mung beans and water. Over medium heat, bring to a boil skimming froth that floats on top. | Lower heat, cover, and continue to cook for about 45 to 50 minutes or until beans have softened and skins have burst. Add more water as needed to maintain about 4 cups. | In another pot over medium heat, heat oil. Add onions and garlic and cook until tender and aromatic. | Add tomatoes and cook, mashing with the back of the spoon, until softened. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add cooked mung beans including liquid. Bring to a boil. | Add pork cracklings and continue to cook until softened.Ã‚Â Season with salt and pepper to taste. | Add spinach, turn off heat and cover pot for about 1 to 2 minutes or until spinach is just wilted. Serve hot.",204,24,14,5,3,0,0,0,8,426,519,6,3,225,6,65,2,https://www.kawalingpinoy.com/wp-content/uploads/2018/07/ginisang-munggo-chicharon-5-158x158.jpg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
Ginisang Munggo at Tinapa,"Mung Bean Stew with Smoked Fish is a tasty and budget-friendly protein source. It's easy to make, filling, and full of comforting flavors.",10 minutes,45 minutes,6,"1 cup dry mung beans; 2 quarts water; 1 tablespoon oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 1 tablespoon fish sauce; 1 pound (about 4 to 5 pieces) smoked fish; 1 large ampalaya, seeded and cut thinly; 1 bunch fresh spinach, stems trimmed","Sort through the mung beans, discarding discolored or shriveled beans andÃ‚Â any grit or dirt. Rinse beans in cold, running water until water runs clear. Drain well. | In a large pot, combine mung beans and water. Over medium heat, bring to a boil skimming froth that floats on top. | Lower heat, cover, and continue to cook for about 45 to 50 minutes or until beans have softened and skins have burst. Add more water as needed to maintain about 4 cups. | In another pot over medium heat, heat oil. Add onions and garlic and cook until tender and aromatic. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add cooked mung beans, including liquid. Bring to a boil. | Add ampalaya and cook for about 1 to 2 minutes or until tender yet crisp. | Add tinapa flakes and continue to cook until just heated through. | Season with salt and pepper to taste. | Add spinach, turn off heat and cover pot for about 1 to 2 minutes or until spinach is just wilted. Serve hot.",247,24,23,5,0,0,0,0,44,303,798,6,3,400,16,70,2,https://www.kawalingpinoy.com/wp-content/uploads/2017/06/ginisang-munggo-tinapa-6-158x158.jpg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Sotanghon at Upo Soup,"Sotanghon at Upo Soup is a healthy, delicious, and hearty that is made with sotanghon noodles, upo, and chicken. It is a simple everyday Filipino dish that would make you toasty warm during the cold season or those gloomy rainy days. It is very easy to prepare and economical too!",10 minutes,20 minutes,4,"1 medium upo; 1 tablespoon canola oil; 1 small onion, peeled and sliced thinly; 2 cloves garlic, peeled and minced; pound boneless chicken thigh meat, diced; 1 tablespoon fish sauce; 4 cups water; salt and pepper to taste; 2 ounces sotanghon (cellophane noodles); fried garlic bits, optional","Cut and discard ends of upo. Using a peeler or a paring knife, peel skin. Cut the gourd lengthwise. If interior is ""too spongy"" and has mature seeds, remove spongy flesh using a spoon and discard. Slice gourd into 1 inch cubes. | In a pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add chicken and cook, stirring occasionally, until lightly browned and juices run clear. | Add fish sauce and cook for about 1 minute. | Add water and bring to a boil. Season with salt and pepper to taste. | Add upo and cook for about 2 to 3 minutes or until half-done. | Add sotanghon and push down into the broth. | Continue to cook for about 3 to 5 minutes or until noodles are translucent and upo is tender yet crisp. | Ladle into serving bowls and garnish with fried garlic bits, if desired. Serve hot.",217,15,11,12,3,0,0,1,43,408,168,1,1,81,3,28,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/10/sotanghon-upo-soup-2-158x158.jpg,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
Chinese Chicken Salad,"Chinese Chicken Salad is the mother of all salads! Chock full of lettuce, carrots, edamame, poached chicken, and crisp wonton strips in a sweet and tangy Asian-inspired dressing, it's like a party in your mouth! It's aÃ‚Â great side dish or light meal the whole family will love.",10 minutes,20 minutes,6,"1 pound boneless, skinless chicken breast; 1 teaspoon salt; 1 package (12 ounces) wonton wrappers, cut into thin strips; cup canola oil; 1 head iceberg lettuce, torn; head red cabbage, shredded; 1 large carrot, peeled and julienned; cup edamame; cup rice vinegar; 2 tablespoons soy sauce; 2 tablespoons sesame oil; cup brown sugar; 1 tablespoon chili garlic sauce; 1 thumb-size ginger, peeled and grated","In a pot over medium heat, combine chicken, salt, and enough water to cover. Bring to a boil, skimming scum that floats on top. | As soon as the water comes to a boil, lower heat, cover, and simmer for about 12 to 15 minutes or until chicken turns opaque and a thermometer inserted in the thickest part of the meat reads 165Ã‚Â°F. | With a slotted spoon, remove chicken from theÃ‚Â pot and chill in the refrigerator until completely cooled. Coarsely shred. | In a wide pan over medium heat, heat oil to 350 F. Add the wonton strips in batches and fry, stirring regularly, for about 1 to 2 minutes or until golden. With a slotted spoon, remove from oil and drain on paper towels. Wonton strips will crisp as they cool. | In a large bowl, combine chicken, lettuce, red cabbage, carrots, and edamame. Just before serving, drizzle with dressing and garnish with fried wonton strips. Gently toss to combine. | In a bowl, combine rice vinegar, soy sauce, sesame oil, sugar, chili garlic sauce, and ginger. Whisk together until well-blended.",476,61,26,13,1,0,0,0,55,1407,666,4,13,2575,24,90,4,https://www.kawalingpinoy.com/wp-content/uploads/2020/12/chinese-chicken-salad-8-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Chicken Sotanghon Soup,Chicken Sotanghon Soup with cellophane noodles and tender-crisp veggies is a hearty and tasty soup perfect for cold weather. Delicious for midday snack or light meal!,15 minutes,35 minutes,6,"1 tablespoon canola oil; 1 onion, peeled and sliced thinly; 4 cloves garlic, peeled and minced; 1 thumb-size ginger, peeled and julienned; 1 pound chicken wings, tips removed and cut into 2-inch pieces; 1 cup Chinese celery (kinchay), chopped; 2 tablespoons fish sauce; 7 cups chicken broth; 1 teaspoon atchuete powder; 1 large carrot, peeled and julienned; salt and pepper to taste; 4 ounces (about 2 coils) sotanghon; head napa cabbage, shredded; 3 hardboiled eggs, peeled and halved; fried garlic bits; green onions, chopped; cup oil; 1 head garlic, peeled and minced","In a large pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add chicken and cook, stirring regularly, until lightly browned and juices run clear. | Add celery and cook, stirring regularly, for about 1 to 2 minutes or until softened. | Add fish sauce and cook for about 1 to 2 minutes. | Add chicken broth and bring to a boil, skimming any scum that floats on top. Lower heat, cover, and continue to cook until chicken is cooked through. | In a bowl, combine about Ã‚Â½ cup of the hot broth and atsuete powder. Stir until atsuete is dissolved. Add atsuete water to pot. | Add carrots and cook for about 1 to 2 minutes or until half-done. Season with salt and pepper to taste. | Add sotanghon noodles and push down into broth to soften, stirring gently to separate. | When noodles have slightly softened, add cabbage and cook for another 2 to 3 minutes or until noodles are cooked and vegetables are tender yet crisp. | Ladle soup into bowls and top with boiled eggs, fried garlic bits and green onions. Serve hot. | In a small pan over low heat, heat oil. Add garlic and cook, stirring occasionally, for about 10 to 15 minutes or until golden brown. | With a slotted spoon, remove from pan and drain on paper towels. Garlic will crisp as it cools.",434,26,14,31,4,0,0,0,125,1566,640,2,3,2203,44,125,2,https://www.kawalingpinoy.com/wp-content/uploads/2020/11/chicken-sotanghon-soup-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Goto,"Goto made with glutinous rice, beef tripe, and ginger is a Filipino-style congee usually enjoyed as midday snack or light meal. It's delicious, filling, and perfect for cold weather.",720 minutes,300 minutes,6,"1 pound beef tripe; rock salt; 3 pieces beef bones; 8 cups water; salt; 1 onion, peeled and quartered; 4 cloves garlic, peeled and smashed; 1 thumb-size ginger, cut into half and pounded; teaspoon peppercorns; 1 tablespoon canola oil; 1 onion, peeled and chopped; 5 cloves garlic, peeled and minced; 2 thumb-size ginger, peeled and julienned; 1 tablespoon fish sauce; 1 cup glutinous rice; 7 cups broth, reserved from cooking the tripe; salt and pepper to taste; fried garlic bits; green onions, chopped; calamansi,, sliced","In a bowl, combine tripe and enough cold water to cover. Soak in refrigerator overnight. The next day, drain well. | Generously apply salt on tripe and vigorously rub on surfaces. Rinse well under cold, running water, and repeat for about 2 or 3 times. | In a large pot over medium heat, combine 1 liter of water and 2 tablespoons salt. Bring to a boil. Add the tripe and cook for about 10 to 15 minutes. Drain well, discarding liquid. Rinse pot. | In the pot, combine the parboiled tripe, beef bones, and about 8 cups water. Bring to a boil over medium heat, skimming scum that floats on top. | When the broth has cleared, add onion, garlic, ginger, and peppercorns. Lower heat, cover, and cook for about 3 to 4 hours or until desired tenderness. Add more water as needed to maintain about 7 cups. | Remove tripe. Using a fine-mesh sieve, strain broth. Reserve liquid and discard bones and aromatics. | Allow tripe to cool to touch and slice into Ã‚Â½-inch thick x 2-inch long strips. | In a pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened. | Add tripe and cook, stirring occasionally, for about 3 to 5 minutes. | Add fish sauce and continue to cook for 1 to 2 minutes. | Add rice and cook, stirring regularly, for about 2 to 3 minutes. | Add broth and bring to a boil, skimming any foam that may float on top. Lower heat, cover, and cook for about 25 to 30 minutes or until rice grains are softened and have burst. | Season with salt and pepper to taste. | Ladle congee into serving bowls and garnish with chopped onions and fried garlic bits. Serve hot with calamansi.",353,31,16,18,6,0,0,0,54,2632,318,2,2,0,4,43,2,https://www.kawalingpinoy.com/wp-content/uploads/2020/11/goto-lugaw-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
