title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Pakbet Ilocano Recipe,,10 minutes,40 minutes,4,"4 pieces round eggplant cut in half; 2 pieces small bitter melon ampalaya, quartered; bundle string beans cut into 2 inch length; 1 piece sweet potato kamote, quartered; 8 pieces okra; 1 piece tomato cubed; 1 piece onion cubed; 1 cup water; 1 lb bagnet; 1/4 cup Anchovy sauce bagoong isda","In a large pan, place water let boil | Put in the anchovy sauce and wait for the mixture to boil once more | Add-in the vegetables starting with the sweet potato then put-in the okra, bitter melon, eggplant, string beans, tomato, and onion and simmer for 15 minutes | Add the bagnet or lechon kawali (cooking procedure available in the recipe section) and simmer for 5 minutes | Serve hot. Share and Enjoy!",58,12,2,0,0,0,0,0,0,1166,401,3,3,5100,46,37,0,https://panlasangpinoy.com/wp-content/uploads/2009/06/Pinakbet-Ilocano-152x152.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
Pancit Bihon Recipe,,15 minutes,40 minutes,8,"1 lb pancit bihon Rice Noodles; 1/2 lb. pork cut into small thin slices; 1/2 lb. chicken cooked, deboned, and cut into thin slices; 1/8 lb. snow peas; 1 cup carrot; 1/2 small cabbage chopped; 1 cup celery leaves chopped finely; 1 onion chopped; 1/2 tbsp garlic minced; 2 teaspoons chicken powder; 5 tbsp soy sauce; 3 to 4 cups water; 3 tbsp cooking oil","Heat the oil in a large wok. Saute garlic and onion | Add the pork and chicken then let cook for 2 minutes | Add the chicken powder and water then simmer for 15 minutes | Put in the carrots, snow peas, cabbage, and celery leaves and simmer for a few minutes | Remove all the ingredients in the pot except for the liquid and set them aside | In the pot with the liquid in, add the soy sauce and mix well | Add the pancit bihon (makes sure to first soak it in water for about 10 minutes) and mix well. Cook until liquid evaporates completely | Put-in the vegetables and meat that were previously cooked and simmer for a minute or two | Serve hot. Share and enjoy!",240,23,13,11,4,2,5,0,42,845,423,3,4,2980,29,62,1,https://panlasangpinoy.com/wp-content/uploads/2009/03/How-to-Cook-Pancit-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginisang Repolyo with Eggs,"Looking for a quick, healthy meal that's packed with flavor? Ginisang Repolyo with Eggs is a nutritious and delicious dish you can cook in minutes using a handful of simple, affordable ingredients. It's a go-to recipe for busy weeknight dinners!",10 minutes,10 minutes,6,2 tablespoons oil; 6 large eggs well beaten; 1 onion peeled and sliced thinly; 2 cloves garlic peeled and minced; 2 large carrots peeled and julienned; 1 head cabbage shredded; 1 tablespoon soy sauce; 1 teaspoon sugar; 1 sachet (8 grams) Magic Sarap all-purpose seasoning; pepper to taste,"In a wide pan, heat about 2 tablespoons oil. Add beaten eggs and cook on low heat, breaking apart with the back of the spoon, until set but still slightly wet. Remove from heat and set aside. | In the pan, add another tablespoon of oil. Add onions and garlic and cook until softened. | Add carrots and cook for about 30 to 40 seconds. Add cabbage and cook, stirring regularly, until it loses volume. | Add soy sauce, sugar, and Magic Sarap. Continue to cook until cabbage softens and carrots are tender-crisp. | Add scrambled eggs. | Season with pepper to taste.",171,14,9,10,2,2,5,0,186,283,440,5,7,4428,58,102,2,https://www.kawalingpinoy.com/wp-content/uploads/2025/01/ginisang-repolyo-with-eggs-158x158.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Nilagang Pasko,"Nothing says Filipino holiday comfort quite like Nilagang Pasko. This boiled soup is slow-cooked to tenderness, combining a plethora of meat, sausages, vegetables, and a hot broth. Hearty and flavorful, Itâ€™s like a warm hug in a bowl!",20 minutes,120 minutes,8,"1 pound beef shanks; 1 pound pork belly; 1 pound chicken legs and thighs; 1 pound ham; 2 chorizo de Bilbao; 1 large onion, peeled and quartered; 1 teaspoon peppercorns; 2 tablespoons fish sauce; 2 corn on the cob, shucked and cut into thirds; 2 large potatoes, peeled and quartered; 10 pieces green beans, ends trimmed; 2 Maggi chicken cubes; green onions, ends trimmed and cut into 4-inch lengths; 1 medium cabbage, quartered; salt and pepper to taste","In a large pot, combine beef shanks and water. Bring to a boil for about 10 minutes, skimming scum that floats. Drain and rinse the beef and the pot well. | Place blanched beef and enough cold water to cover it about 2 inches in the pot. Bring to a boil, skimming any foam that arises. Cover, lower heat, and simmer for 30 to 40 minutes or until the beef is half done. | Add pork belly and continue to simmer for about 15 to 20 minutes. | Add chicken, ham, and chorizo. Add white onions, peppercorns, and fish sauce. Continue to simmer, occasionally skimming the froth that floats, for about 30 to 40 minutes or until beef, pork, and chicken are cooked and fork-tender. | Add green onions. Add corn and cook for about 5 minutes. | Add potatoes. Cook until half tender. | Add cabbage and green beans and cook until tender. | Sprinkle Maggi chicken cubes. Season with salt and pepper to taste. Cook for another 5 minutes or until the vegetables are tender.",651,31,33,45,17,5,19,0,106,1102,1188,8,10,1145,75,126,4,https://www.kawalingpinoy.com/wp-content/uploads/2024/12/nilagang-pasko-4-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
Adobong Paa nang Manok (Chicken Feet Adobo),Chicken Feet Adodo packs amazing texture and complex flavor. This popular Asian street food is delicious as an appetizer or as a main meal with steamed rice.,15 minutes,60 minutes,4,"3 pounds chicken feet; water; 4 slices ginger; 2 stalks green onions, knotted; oil; cup vinegar; cup soy sauce; 1 onion, peeled and chopped; 1 head garlic, peeled and minced; 2 bay leaves; teaspoon peppercorns, cracked; 2 Thai chili peppers, minced; 2 tablespoons oyster sauce; salt to taste","Trim chicken feet of nails and any dark, callused areas. Scrub with rock salt, rinse, and drain well. | In a large pot, combine chicken feet, enough water to cover, ginger slices, and green onion stalks. Boil for about 7 to 10 minutes, skimming scum that floats on top. Remove from pot and pat dry. | In a deep pot or wok, heat about 3 inches oil. Carefully add chicken feet and cook for about 3 to 4 minutes or until lightly browned. | Remove from oil and soak in iced water for about 1 hour or until skin is wrinkled. Drain well. | In a large pan, heat about 1 tablespoon oil. Add onions and garlic and cook until softened. | Add chicken feet, vinegar, soy sauce, 1 cup water, peppercorns, bay leaves, and chili peppers. Boil uncovered and without stirring for about 2 to 3 minutes. | Lower heat, cover, and continue to cook for about 50 to 60 minutes or until chicken feet are tender and liquid is reduced. Add more water in Â½ cup increments if the sauce is drying out before the meat is tender. | Add oyster sauce and season with salt to taste. Stir to combine and cook for another 1 to 2 minutes. Serve hot.",816,8,70,53,14,0,0,0,286,1919,235,1,2,340,4,332,4,https://www.kawalingpinoy.com/wp-content/uploads/2020/11/chicken-feet-adobo-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Filipino Menudo,"Make this classic Filipino Menudo for dinner tonight! This pork and liver stew in rich tomato sauce is a staple for family meals and special occasions for a good reason. It's hearty, flavorful, and easily feeds a crowd.",15 minutes,60 minutes,6,"2 pounds pork shoulder cut into -inch cubes; cup soy sauce; 2 tablespoons calamansi juice; teaspoon pepper; oil; 3 medium potatoes peeled and cut into -inch cubes; 2 large carrots peeled and cut into -inch cubes; 1 medium red bell pepper seeded, cored, and cut into cubes; 1 medium green bell pepper seeded, cored, and cut into cubes; 3 hot dogs sliced diagonally; pound chicken liver cut into 1-inch cubes; 1 onion peeled and chopped; 3 cloves garlic peeled and minced; 1 tablespoon tomato paste; 1 cup tomato sauce; 1 cups water; 1 cup garbanzo beans drained; 1 cup frozen green peas thawed; cup raisins; 1 packet (8 grams) Maggi Magic Sarap seasoning","In a bowl, combine pork, soy sauce, calamansi/lemon juice, and pepper. Marinate for 10 to 15 minutes. | In a large pan, heat about Â¼ cup oil. Add potatoes and carrots and cook until lightly browned. Remove from the pan and set aside. | Remove excess oil except for about two tablespoons. Add bell peppers and cook on high heat for about 30 to 40 seconds. Remove from the pan and drain on paper towels. | Add hotdogs and cook until lightly browned. Remove and set aside. | Add more oil to the pan as needed Sear the liver just until lightly browned. Remove and set aside. | In the same pan, add oil as needed. Add onions and garlic and cook until softened. | Drain the marinated pork well, reserving marinade. Add to the pan and cook until lightly browned. | Add tomato paste and cook for about 1 minute, stirring until evenly distributed. | Add the reserved marinade, tomato sauce, and water. Stir to distribute and bring to a boil, skimming scum that floats on top. Lower heat, cover, and simmer for about 35 to 45 minutes or until the pork is tender and sauce is slightly reduced. | Add potatoes, carrots, hotdogs, garbanzos, raisins, and green peas. Continue to cook until potatoes and carrots are tender. | Add liver and let stand for a few seconds before stirring. Continue to simmer until cooked through. | Add bell peppers. Season with Maggi magic sarap. | Continue to cook until the sauce is reduced and slightly thickened.",470,45,34,18,5,3,8,0,202,1113,1393,8,8,9307,88,81,8,https://www.kawalingpinoy.com/wp-content/uploads/2024/12/Filipino-menudo-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Chayote and Egg Stir-fry,"Chayote and Egg Stir Fry is a delicious, nutritious Filipino dish that is budget-friendly and easy to prepare. It's perfect for hectic weeknights when you want a tasty meal in under thirty minutes.",10 minutes,20 minutes,6,"2 tablespoons oil; 6 eggs, well beaten; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 4 chayote, peeled and cut into inch strips; 1 packet (8 gms) Maggi Magic Sarap; pepper to taste","In a wide pan, heat about 1 tablespoon of oil. Add beaten eggs and cook, stirring occasionally, until set but still slightly wet. | Add the remaining 1 tablespoon oil to the pan. Add onions and cook until softened. Add garlic and cook until softened. | Add sayote and stir to distribute. Cover and cook, stirring occasionally, until tender-crisp. | Season with Magic Sarap and pepper. Stir to distribute. | Add the scrambled eggs, breaking them apart as desired.",132,7,7,9,2,2,5,0,164,65,212,2,2,252,8,59,1,https://www.kawalingpinoy.com/wp-content/uploads/2024/11/chayote-egg-stir-fry-158x158.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Honey Bagoong Chicken Wings,These honey bagoong chicken wings are a culinary adventureÂ you shouldn't miss. They're super easy to make and a delicious blend of sweet and savory flavors that are like a party in your mouth!,10 minutes,30 minutes,4,"3 pounds chicken wings, cut into flats and drummettes; cup sauteed shrimp paste; cup honey; salt and pepper to taste","Rinse chicken wings in cold water and drain well. Pat dry. Season with salt and pepper. | In a large bowl, combine bagoong and honey until blended. Add chicken and massage with mixture. Marinate for at least 4 hours for best flavor. | Preheat oven to 375 F. Line a baking sheet with foil and spray it with non-stick cooking spray. | Drain chicken from marinade. Reserve marinade. | In a small sauce pan over medium heat, heat honey-bagoong marinade for about 5 to 10 minutes or until thick and syrupy. | Arrange chicken in a single layer on prepared baking sheet. Bake in the oven for about 30 to 35 minutes or until chicken is cooked through and skin is caramelized. Halfway through cooking, turn and baste chicken with marinade.",522,17,46,30,8,0,0,0,320,685,298,0,17,270,1,85,3,https://www.kawalingpinoy.com/wp-content/uploads/2014/08/baked-honey-bagoong-chicken-wings-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
Creamy Palabok,"Can't decide between Palabok and Carbonara? Try this creamy Palabonara! It's a delicious mash-up of two Filipino classics, pancit palabok and pasta carbonara with cornstarch noodles, creamy sauce, and assorted toppings.",20 minutes,40 minutes,8,"cup oil; pound ground pork; 1 tablespoon fish sauce; 1 packet (8 gms) Maggi Magic Sarap; 2 packs (250 ml each) Nestle All-Purpose cream; 8 pieces poached shrimp; 1 cup fried tofu cubes; 2 tablespoons fried garlic bits; 1 cup tinapa flakes; 1 cup chicharon, crushed; cup chopped green onions; 4 hardboiled eggs, peeled and quartered; calamansi","Cook noodles in boiling water according to package directions. Drain well. | In a pan, heat about until the color is extracted. Remove the seeds from the pan. | Cook ground pork until lightly browned, breaking apart with the back of the spoon. | Season with fish sauce and Magic Sarap. Stir to distribute. | Add Nestle cream and simmer until the pork is fully cooked and the sauce slightly thickens. | Arrange noodles on a serving platter and spoon palabok sauce on top. Garnish with shrimp, tofu, tinapa flakes, crushed chicharon, garlic bits, and green onions.",466,6,25,39,17,5,14,0,232,294,393,1,2,1038,4,145,2,https://www.kawalingpinoy.com/wp-content/uploads/2024/11/creamy-palabok-158x158.jpg,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Beef Potato and Pechay Soup,"Beef Potato and Pechay Soup is cooked picadillo-style with beef short ribs, potatoes, and pechay in a tomato-based broth. So hearty and flavorful!",15 minutes,60 minutes,4,"1 tablespoon oil; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 2 pounds beef short ribs; 5 ripe Roma tomatoes, chopped; 1 tablespoon fish sauce; 5 cups water; 2 medium potatoes, peeled and diced; 1 bunch pechay, chopped; salt and pepper to taste","Rinse beef ribs and drain well. | In a large pot over medium heat, heat oil. Add onions and garlic and cook until softened. | Add beef spare ribs and cook, stirring occasionally, until lightly browned. | Add tomatoes and cook, mashing with the back of spoon, until softened and release juice. | Add fish sauce and continue to cook for about 1 to 2 minutes. | Add water and bring to a boil, skimming scum that floats on top. Lower heat, cover, and cook for about 50 to 60 minutes or until meat is fork-tender. Add more water in Â½ cup increments as needed to maintain about 5 cups. | Add potatoes and cook for about 7 to 10 minutes or until tender. | Add pechay and cook for about 2 to 3 minutes or until tender yet crisp. | Season with salt and pepper to taste. Serve hot.",457,30,38,21,8,2,10,0,98,624,1814,6,7,10032,129,275,6,https://www.kawalingpinoy.com/wp-content/uploads/2014/07/beef-potato-pechay-soup-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Pork Adobo,"Filipino Adobo made with pork belly is a delicious medley of salty and savory you'll love with steamed rice. It's easy to make, hearty, tasty, and sure to be a dinner favorite!",15 minutes,60 minutes,4,"2 pounds pork belly, cut into 2-inch cubes; 1 onion, peeled and sliced thinly; 1 head garlic, peeled and minced; 2 bay leaves; 1 teaspoon salt; teaspoon pepper; 1 tablespoon oil; 1 cup vinegar; cup soy sauce; 1 cup water","In a bowl, combine pork, onions, garlic, bay leaves, salt, and pepper. Place in the refrigerator and marinate for about 30 minutes. | In a wide, heavy-bottomed skillet over medium heat, heat oil. Add meat mixture and cook, turning occasionally, until pork is lightly browned. | Add vinegar and allow to boil, uncovered and without stirring, for about 3 to 5 minutes. | Add soy sauce and water and stir to combine. Allow to a boil for another 3 to 5 minutes. | Lower heat, cover, and simmer for about 40 to 50 minutes or until meat is fork-tender and sauce is reduced. | Season with salt and pepper to taste. Serve hot.",1256,6,25,123,44,0,0,0,163,2280,549,0,1,25,4,40,2,https://www.kawalingpinoy.com/wp-content/uploads/2013/02/pork-adobo-1-3-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Ampalaya con Tausi,"Ampalaya con Tausi is a savory bittermelon dish with tender pork belly, umami-rich fermented black beans, and sweet and savory Maggi oyster sauce. It's nutritious, delicious, and perfect with steamed rice for a hearty and healthy meal!",10 minutes,40 minutes,6,"3 medium ampalaya; 1 pound pork belly, cut into thin strips; 1 onion, peeled and chopped; 3 cloves garlic, peeled and minced; 2 large Roma tomatoes, chopped; cup water; 1 can tausi (fermented black beans), rinsed and drained well; 2 tablespoons light soy sauce; 2 tablespoons Maggi oyster sauce; 1 teaspoon brown sugar; 1 teaspoon cornstarch; salt and pepper to taste","Cut ampalaya lengthwise into halves. With a spoon, remove the seeds and scrape off the inner pith. Slice into Â¼-inch thickness and place in a bowl of cold water until needed. Drain well when ready to use. | In a wide pan/wok, add pork belly and cook until lightly browned and begins to render fat. | Add onions and garlic and cook until softened. | Add tomatoes and cook, mashing with the back of the spoon, until softened and release juices. | Add water and bring to a boil. Lower heat, cover, and simmer until pork is tender. | In a bowl, combine light soy sauce, Maggi oyster sauce, sugar, and cornstarch. Stir until smooth.Â Add to pan and stir to distribute. Simmer until the sauce is slightly thickened. | Add ampalaya and tausi. Stir to distribute. Cover and cook until ampalaya is tender. | Season with salt and pepper to taste.",416,5,8,40,15,4,19,0,54,526,238,1,2,180,5,17,1,https://www.kawalingpinoy.com/wp-content/uploads/2024/10/ampalaya-con-tausi-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
Filipino-style Pineapple Glazed Ham,Christmas ham glazed with brown sugar and pineapple juice is the perfect holiday centerpiece. It's easy to make and sure to be a crowd favorite!,20 minutes,120 minutes,12,"1 (about 7 to 8 pounds) fully cooked, bone-in ham; 6 cups pineapple juice; 3 cups Sprite or 7-up; 2 cups dark beer; 1 cup brown sugar; 2 tablespoons salt; whole cloves; 2 cups poaching liquid (from boiling the ham); 1 cup crushed pineapples; cup brown sugar; cup yellow mustard","In a deep pot, combine pineapple juice, beer, Sprite, sugar, and salt. Stir until dissolved. | Add ham and about 5 to 6 cloves, making sure the ham is fully submerged in the liquid. | Over medium heat, bring to a boil. Cover, lower heat, and continue to cook for about 50 to 60 minutes. Drain ham, reserving about 2 cups of the poaching liquid. | In a saucepan over medium heat, combine the pineapple glaze ingredients: reserved poaching liquid (from boiling the ham), crushed pineapples, brown sugar, and yellow mustard. Stir until sugar is dissolved. Cook, stirring occasionally, until liquid is reduced and thickened. | Preheat oven to 350 F. | With a knife, score the surface fat of the ham in a diamond pattern at about Â¼-inch deep and 1-inch apart. | Place cloves at the intersection points of the cuts to form a nice pattern around the top and sides of ham. | Liberally brush ham with Â¾ of the pineapple glaze. | Arrange ham in a roasting rack and bake in a 350 F oven for about 1 to 1 Â½ hours or until internal temperature reaches 140 F. While baking, continue to baste ham every 15 to 20 minutes with the remaining glaze. | At the last 5 minutes of cooking, increase the temperature to 400 F and bake until nicely browned. | Remove from oven and brush liberally with the pan juices. Cover with foil and let rest for about 10 to 15 minutes before slicing.",825,22,66,51,18,0,0,0,187,3849,944,1,21,10,4,45,3,https://www.kawalingpinoy.com/wp-content/uploads/2014/12/Holiday-Filipino-Style-Pineapple-Glazed-Ham-5-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Tilapia in Black Bean Garlic Sauce,Tilapia fillets in a spicy and garlicky black bean sauce is easy to make yet full on flavor. So delicious with piping hot steamed rice!,5 minutes,20 minutes,4,4 (4 ounces each) tilapia fillets; salt and pepper to taste; 2 tablespoons canola oil; 1 cup salted black beans (tausi) rinsed and drained; 2 tablespoons chili garlic sauce; 1 teaspoon soy sauce; cup water,"Wash tilapia and pat dry. Lightly season with salt and pepper. | In a skillet over medium-high heat, heat oil. Add tilapia and cook for about 1 to 2 minutes on each side or until nicely seared but not fully cooked. | In a lightly greased baking dish, arrange fish in a single layer. | In a saucepan, combine black beans, chili garlic sauce, soy sauce, and water. Bring to a boil, stirring regularly. Pour mixture over tilapia. | Cover baking dish with foil and bake in a 375 F oven for about 10 to 15 minutes or until fish flakes easily with a fork and sauce is reduced. | Serve hot.",316,10,39,15,2,0,0,0,57,2936,342,6,3,0,0,23,1,https://www.kawalingpinoy.com/wp-content/uploads/2013/03/tilapia-black-beans-10-1200-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Kultyas,Kultyas or ginisang kamatis is a delicious and nutritious side dish the whole family will love. Enjoy for breakfast with sinangag and tuyo or for lunch with steamed rice and fried bangus.,10 minutes,10 minutes,4,"2 tablespoons oil; 1 onion, peeled and chopped; 6 cloves garlic, peeled and minced; 10 large very ripe Roma tomatoes, chopped (about 4 cups); 1 packet (8 gms) Maggi Magic Sarap; pepper to taste; 3 eggs, well beaten","In a wide pan, heat oil over medium heat. Add onions and garlic and cook until softened. | Add tomatoes and cook, mashing with the back of the spoon. Cover and continue to cook, stirring occasionally, until very soft and release juices. | Season with Maggi Magic Sarap and pepper to taste. | Add beaten eggs in a slow stream, stirring regularly to scramble. Cook until eggs are set.",158,11,6,11,2,3,6,0,123,57,487,3,5,1491,25,68,2,https://www.kawalingpinoy.com/wp-content/uploads/2024/10/kultyas-158x158.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Relyenong Bangus,"Relyenong Bangus is the perfect dish to celebrate holidays and special occasions. Stuffed with flaked fish, vegetables, and spices, and fried to crispy perfection, it's delicious and worth the effort!",60 minutes,30 minutes,4,"1 large whole bangus; juice of 1 lemon; 2 tablespoons soy sauce; 1 cup water; oil; 1 onion, peeled and chopped; 2 cloves garlic, peeled and minced; 1 large carrot, peeled and finely chopped; cup frozen green peas, thawed; cup raisins; 2 tablespoons oyster sauce; salt and pepper to taste; cup flour","Scale fish and remove its innards, leaving the belly intact. Break the spine near the tail and right below the head. | Through the fish's neck, insert a long, thin spatula between the skin and the flesh, all the way to the tail. With the spatula, gently go around the sides of the fish to loosen and separate the flesh from the skin. Remove the spatula. | Starting from the tail, squeeze and push the flesh out through the neck. Pull the flesh, including the big bone, out of the fish. Insert a long spoon into the cavity and gently scrape the inside to remove any flesh left, making sure to leave skin and head firm and intact. | In a shallow dish, combine the hollowed skin, lemon juice and soy sauce. Marinate in the refrigerator for about 30 minutes. | Remove the big bone (spine) from the flesh. In a pot, bring about 1 cup lightly salted water to a boil. Add the fish meat and cook for about 3 to 5 minutes or until color changes. Drain from liquid. Flake and debone fish meat. | In a a skillet over medium heat, heat oil. Add onions and garlic and cook until softened. | Add carrots and cook for 1 to 2 minutes or until tender yet crisp. Add fish meat, green peas, and raisins. Cook, stirring occasionally, until heated through. | Add oyster sauce and stir to combine. Season with salt and pepper to taste. | Remove from pan and allow to cool completely. In a large bowl, combine the fish mixture and egg. | Using a spoon, stuff and fill the fish mixture into the skin. Sew the head to the body and any openings to prevent the filling from spilling. | In a shallow dish, combine flour, salt and pepper to taste. Lightly dredge stuffed fish in flour to coat. | In a wide, deep pan over medium heat, heat about 3 inches deep of oil (enough to deep-fry fish fully submerged). Add fish and cook, gently turning on sides as needed, until golden and crisp. | Remove from pan and drain on paper towels. Let stand and allow to cool before slicing.",294,28,13,15,1,4,9,0,21,791,392,3,3,3146,11,35,2,https://www.kawalingpinoy.com/wp-content/uploads/2014/04/rellenong-bangus-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Salt and Pepper Pork Chops,Make this restaurant favorite at home! Salt and Pepper Pork chops are full of flavor and super tender using one cooking technique.,10 minutes,10 minutes,4,"4 bone-in pork chops, about -inch thick; 1 egg white; 1 teaspoons salt; cup cornstarch; canola oil; teaspoon pepper; 1 head garlic, peeled and minced; 2 pieces jalapeno, cut thinly; 2 green onions, chopped","In a large bowl, combine egg white and Â½ teaspoon of the salt. Whisk well until frothy. | Rinse the pork chops and pat dry. With a sharp knife, make a few small cuts around the band of fat. | Coat pork chops with the egg white and marinate in the refrigerator for about 30 minutes. | Add cornstarch and toss to fully coat pork chops. Let stand for about 10 minutes. | In a large pan over medium heat, heat about 3-inches deep of oil to 350 F to 375 F. Add pork chops and deep-fry, turning as needed, for about 5 to 7 minutes or until golden, crisp and cooked through. | With a slotted spoon, remove pork chops from pan and drain on a wire rack set over a baking sheet. Reserve 2 tablespoons of the frying oil. | In a wide pan over medium heat, heat the reserved 2 tablespoons reserved oil. | Add garlic and cook, stirring regularly, until lightly browned. | Add jalapenos, green onions, the remaining 1 teaspoon salt and pepper. Cook, stirring regularly, for about 30 seconds. | Add deep-fried pork chops and toss for about 30-40 seconds or until heated through. Serve hot.",284,25,26,8,3,0,0,0,76,943,480,1,1,60,4,25,1,https://www.kawalingpinoy.com/wp-content/uploads/2015/08/salt-and-pepper-porkchops-1-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
Filipino-style Fried Chicken,"Filipino-style Fried Chicken is marinated in citrus and spices and fried to golden perfection. Tasty and crunchy, it's sure to be a family favorite!",10 minutes,30 minutes,4,"cup soy sauce; cup calamansi or lemon juice; 1 head garlic, peeled and minced; 1 teaspoon salt; teaspoon pepper; 3 pounds chicken legs or thighs; cup flour; cup corn starch; 1 teaspoon baking powder; canola oil","In a bowl, combine soy sauce, calamansi juice, garlic, Â½ teaspoon of the salt and Â¼ teaspoon of the pepper. Whisk until well combined. | Add chicken and toss to fully coat. Marinate for 4 hours or overnight. Drain chicken from marinade and pat dry. | In a shallow dish, combine flour, corn starch, baking powder, and the remaining Â½ teaspoon salt and Â¼ teaspoon pepper. Whisk well. | Dredge chicken in flour mixture to fully coat. | In a wide, thick-bottomed pan over medium heat, heat about 2 inches deep of oil to 350 F. | Add chicken in batches and cook, turning on sides, until golden brown, crisp, and cooked through. | Remove from pan and drain on a wire rack. Serve hot.",658,32,37,41,9,0,0,0,180,2369,826,1,1,180,8,169,3,https://www.kawalingpinoy.com/wp-content/uploads/2018/04/crispy-filipino-style-fried-chicken-2-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Salt and Pepper Shrimp,"Salt and Pepper Shrimp are sure to rock your tastebuds! Crispy shrimp are tossed in an amazingly flavorful array of salt, pepper, and other aromatics. They're a restaurant favorite for a reason!",10 minutes,20 minutes,6,"2 pounds large shrimp, head-on and shell-on; cup flour; cup cornstarch; 1 teaspoon salt; 1 teaspoon black pepper; oil; 1 head garlic, peeled and minced; 2 jalapenos, cut into thin slices; cup green onions, chopped","Trim tendrils and claws off shrimp and rinse under cold running water. Drain well and pat dry. | In a bowl, combine flour, cornstarch, Â½ of the pepper, and Â½ of the salt. Dredge shrimp in flour mixture until coated. | In a wide, deep pan over medium heat, heat about 2 inches oil to about 350 F. Add shrimp in batches and cook for about 2 to 3 minutes or until crisp and color changes. | Remove shrimp from the pan and drain on a colander. Reserve 2 tablespoons of the frying oil. | In a wide skillet over high heat, add the 2 tablespoons reserved oil and heat until hot. Add garlic, jalapenos, and green onions and saute for about 30 to 40 seconds or until aromatic. | Add deep-fried shrimp, the remaining Â½ of the salt and Â½ of the pepper. Toss for about 20 to 30 seconds until well distributed. Serve hot.",301,20,32,10,1,3,6,0,243,571,468,1,0,136,9,115,2,https://www.kawalingpinoy.com/wp-content/uploads/2013/12/salt-and-pepper-shrimp-2-158x158.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Creamy Pork Steak,"Creamy Pork Steak is a delicious reinvention of the classic Filipino dish, the pork bistek. It is easy to make but delivers a hearty, luscious taste",10 minutes,60 minutes,6,"3 pounds pork shoulder, sliced thinly; cups calamansi juice; cup soy sauce; cup water; 1 teaspoon brown sugar; 1 tablespoon oil; 1 onion, peeled and sliced thinly; 3 cloves garlic, peeled and minced; cup Nestle All-Purpose Cream; salt and pepper to taste","In a pot, combine pork shoulder, calamansi juice, soy sauce, water, brown sugar, and pepper. Stir to distribute. Cover with the lid and bring to a boil. Occasionally skim the scum that floats on top. | Lower heat and simmer for about 40 to 60 minutes until tender. Drain pork well and reserve the cooking liquid. | In a wide pan over medium heat, heat oil. Add onions and garlic and cook until softened. | Add pork and cook until lightly browned.Â Add reserved liquid and all-purpose cream. Stir to distribute. | Add salt and pepper to taste. Simmer until heated through and slightly thickened.",315,5,29,19,8,2,8,0,115,652,566,0,3,302,11,43,2,https://www.kawalingpinoy.com/wp-content/uploads/2024/09/creamy-pork-steak-1-158x158.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
