title,summary,prep_time,cook_time,servings,ingredients,instructions,calories,carbohydrates,protein,fat,saturated_fat,polyunsaturated_fat,monounsaturated_fat,trans_fat,cholesterol,sodium,potassium,fiber,sugar,vitamin_a,vitamin_c,calcium,iron,image_url,Vegetarian,Low-Purine,Low-fat/Heart-Healthy,Low-Sodium,Lactose-free,Peanut Allergy,Shellfish Allergy,Fish Allergy,Halal or Kosher
Spam and Egg Sandwich,,5 minutes,8 minutes,1,2 slices of Spam Lite|2  bread slices or 1 French bread|1  egg cooked sunny side-up|1 slice American cheese|1 teaspoon light mayonnaise|1 cup cooked crispy fries|1 teaspoon cooking oil,Grease a frying pan with cooking oil. Fry the Spam for 2 minutes per side. Set aside.|Place the bread slices in a toaster. Toast for 2 minutes.|Spread the mayonnaise on one side of each bread slice. Set one bread slice on a plate – side with mayonnaise facing up. Put the American cheese followed by the Spam and egg. Top with the remaining bread slice – side with mayonnaise facing down.|Serve with Crispy French fries.|Share and enjoy!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/10/spam-and-egg-sandwich-recipe-152x152.jpg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Simple Tuna Recipe,,5 minutes,10 minutes,3,"2  5 oz. cans Tuna, drained|1  medium red onion sliced|1/2 cup French's fried onion|1/2 teaspoon dried parsley flakes|1 teaspoon lemon juice|Salt and pepper to taste|1 tablespoon cooking oil","Heat the oil in a pan.|Saute the onion until it becomes soft.|Put-in the tuna. Cook for 3 minutes in medium heat.|Add the lemon juice, salt, and pepper. Cook for an additional 3 to 5 minutes.|Transfer to a serving plate. top with French fried onions and dried parsley flakes.|Serve. Share and enjoy!",127,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/05/Sauteed-Tuna-152x152.jpg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Tuna and Zucchini Omelet,,5 minutes,15 minutes,4,"2  5 oz. cans tuna, drained|1  medium zucchini sliced|1  medium red onion sliced|5  eggs beaten|1/4 teaspoon salt|1/4 teaspoon ground black pepper|2 tablespoons cooking oil","Preheat the oven to broil (510F).|Combine salt, pepper, and beaten eggs in a bowl. Mix well and then set aside.|Heat an oven-safe frying pan or skillet in a stove top. Pour-in the cooking oil.|Once the oil becomes hot, saute the onion and zucchini for 2 to 3 minutes.|Add the tuna. Cook for 2 minutes.|Pour-in the beaten eggs. Gradually stir to distribute the ingredients. Cook in low to medium heat for 4 to 6 minutes.|Turn off heat from the stove top and then place the pan inside the oven. Broil for 5 to 7 minutes or until the top part of the omelet is done.|Serve for breakfast.|Share and enjoy!",313,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/05/Tuna-and-Zuchini-Omelet-152x152.jpg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Buttermilk Cornbread,,10 minutes,35 minutes,6,1 cup cornmeal|1 1/8 cup buttermilk|1 cup AP flour|8 tablespoons unsalted butter melted|2  eggs|1/2 teaspoon baking soda|9 tablespoons granulated white sugar|1 cup whole kernel corn optional|1/2 teaspoon salt,"Preheat oven to 375F.|Combine buttermilk and baking soda. Stir and set aside.|Beat the eggs and then add the butter and buttermilk mixture while stirring.|Gradually add-in sugar, salt, cornmeal, flour, and whole kernel corn. Continue mixing until all the ingredients are well incorporated.|Bake for about 30 to 35 minutes.|Let the temperature cool. Slice and serve.|Share and enjoy!",326,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/04/Buttermilk-Cornbread-152x152.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Mushroom and Spinach Omelet,,3 minutes,10 minutes,2,2 cups white mushroom sliced|3 cups baby spinach cleaned|4  eggs|4 tablespoons olive oil|Salt and pepper to taste,"Heat 1 tablespoon of olive oil in a pan.|When the oil is hot, put-in the mushroom. Cook for 2 minutes.|Add the spinach. Sprinkle salt and pepper. Stir and then cook for 1 to 2 minutes. Remove from the pan. Set aside.|Crack the eggs and place in a bowl. Add salt and pepper. Beat the eggs until the texture becomes soft.|Wipe the pan with clean paper towel. Heat it again and then pour-in half of the remaining olive oil.|When the oil starts to get hot, pour half of the beaten egg mixture in the pan. Spread the egg so that it will be cooked evenly.|When the eggs are cooked halfway, scoop half of the cooked spinach and mushroom and then arrange on one end of the egg.|Fold the other end of the egg using a spatula to cover the spinach and mushroom.|Gently slide the omelet to a serving plate.|Serve. Share and enjoy!",239,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/05/Mushroom-and-Spinach-Omelet-152x152.jpg,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Buttermilk Pancakes,,10 minutes,2 minutes,6,2 cups AP flour|2 cups buttermilk|6 tablespoons fresh milk|2  eggs|2 tablespoons granulated white sugar|1 teaspoon baking soda|2 teaspoons baking powder|4 tablespoons butter melted|1/2 teaspoon salt|1/2 cup whipped butter,"Combine all the dry ingredients in a mixing bowl starting with the flour, salt, baking soda, sugar, and baking powder. Mix well using a wire whisk.|On another clean bowl, combine the eggs, buttermilk, milk, and melted butter. Stir.|Pour-in the liquid mixture to the bowl with the mixture of dry ingredients. Gently whisk until all the ingredients are incorporated.|Heat a pan and then lightly spray some cooking oil.|When the pan becomes hot, scoop about half a cup of mixture and then pour-in the pan. Cook for about 1 to 2 minutes. Flip the pancake and then cook the other side for the same time.|Transfer to individual plates and then top with a scoop of whipped butter and some pancake syrup.|Serve. Share and enjoy!",360,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/04/Buttermilk-Pancakes-152x152.jpg,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Easy Champorado Recipe,,5 minutes,25 minutes,4,5 pieces tablea pure chocolate|1 3/4 cups glutinous rice or sushi rice|3/4 cup granulated white sugar|6 to 8 cups water|Condensed milk to taste,Pour water in a cooking pot. Bring to a boil.|Put-in the tablea and then stir. Let it dissolve in boiling water.|Add-in the rice. Let the water re-boil. Set the heat to low-medium and then stir almost constantly to avoid sticking. The rice should be ready when it absorbs the water (about 15 to 25 minutes).|Add the sugar. Stir until the sugar dissolves.|Transfer the champorado in individual serving bowls. Top with condensed milk.|Serve with tuyo. Share and enjoy.,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/02/Champorado-Recipe-152x152.jpg,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Vegetable Omelet Recipe,,3 minutes,6 minutes,2,3  large eggs beaten|1/4 cup diced red bell pepper|1/4 cup diced green bell pepper|3/4 cup sliced white mushroom|3 tablespoons butter|Salt to taste,Melt butter in Teflon coated (oven safe) frying pan|Sauté the bell peppers and mushroom for 1 minute.|Add salt and then stir.|Pour-in the eggs and then cook in low to medium heat for 3 to 4 minutes.|Preheat oven to broil.|Turn- off the stove top and then transfer the Oven safe frying pan in the oven. Cook for 2 minutes or until the top part is done|Remove the pan from the oven (don’t forget to wear oven gloves). Let the omelet slide from the pan to the serving plate while folding the omelet as it slides halfway down.|Serve with bread. Share and enjoy!,210,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2013/01/Vegetable-Omelet-152x152.jpg,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Tuna Frittata Recipe,,5 minutes,14 minutes,4,2  10 oz. cans tuna|1/2 cup shredded cheese|5  eggs beaten|1/2 teaspoon salt|1/8 teaspoon pepper|3 teaspoons cooking oil,"Grease a 9"" inch pie dish by pouring-over cooking oil and rubbing it on the surface.|Combine eggs, tuna, salt, and pepper. Mix well.|Pour-mixture on the pie dish.|Preheat oven to 370 degrees Fahrenheit|Bake for 12 to 14 minutes.|Sprinkle the cheese on top. Set the oven to broil and then continue broiling for 3 minutes.|Serve with toasted bread. Share and enjoy!",166,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/10/Tuna-Frittata-152x152.jpg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Lugaw Recipe,,3 minutes,35 minutes,4,1 cup long grain white rice|4 to 5 cups water|2 teaspoons salt|1/4 cup rousong pork floss,"Pour water in a cooking pot. Bring to a boil.|Put-in the rice. Continue cooking for 30 minutes or until the texture becomes thick, while stirring once in awhile.|Add the salt, stir and then cook for 2 minutes more.|Transfer to a serving bowl. Top with a tablespoon of rousing.|Serve hot. Share and enjoy!",154,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/12/Lugaw-152x152.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Ground Beef Basil and Tomato Frittata,,5 minutes,35 minutes,6,1/2 lb. ground beef|3 tablespoons chopped basil|3 pieces Roma tomato diced|6  eggs beaten|1 teaspoon salt|1/4 teaspoon ground black pepper|1 tablespoon cooking oil,"Heat the oil in a pan. Put-in the beef and then cook for 3 to 5 minutes.|Add the basil. Cook for 1 minute. Turn the heat off and Let the beef cool down.|Preheat oven to 350 degrees Fahrenheit.|In a large mixing bowl, combine eggs, cooked beef and basil, tomato, salt, and pepper. Beat.|Pour the mixture into an oval baking pan.|Bake for 20 to 30 minutes, or until the mixture rises and becomes solid. Do not over bake.|Serve with tomato ketchup.|Share and enjoy!",427,0,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/11/Ground-Beef-Basil-and-Tomato-Frittata-152x152.jpg,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Longganisa Fried Rice,,5 minutes,18 minutes,4,5 cups leftover steamed white rice|3 pieces longganisa removed from the casing and the chopped|2  raw eggs|2 teaspoons sea salt|1 teaspoon garlic powder|2 teaspoons soy sauce|3 tablespoons cooking oil,"Combine the rice, salt, and garlic powder. Gently mash the mixture until the rice breaks apart and all the ingredients are well distributed.|Heat the oil in a wide frying pan.|When the oil becomes hot, put-in the chopped longganisa. Cook for 2 minutes.|Put-in the mashed rice. Cook for 5 minutes in medium heat while stirring once in awhile.|Make a space in the pan by putting the rice on one side.|Crack the eggs and then put in the open space of the pan. Let the eggs cook and then chop using the tip of your spatula.|Gently mix the eggs with the rest of the Ingredients.|Pour-in the soy sauce. Stir and then cook for one minute.|Transfer to a serving plate.|Serve. Share and enjoy!",290,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/12/Longganisa-Fried-Rice-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Salmon Patty Recipe,"Salmon fillets mixed with carrots, breadcrumbs, and spices and made into patties",10 minutes,10 minutes,3,2  salmon fillets skinned and finely chopped|1 tbsp soy sauce|1  egg|1/2 tsp salt|1/2 cup bread crumbs|5-7  pcs baby carrots or 1 piece carrot finely chopped|1/4 cup onion finely chopped,"In a bowl, combine beaten egg, soy sauce and salt.|Add onion, carrots, salmon and bread crumbs.|Toss gently to combine.|Form mixture into patties.|Heat a frying pan or skillet and fry both sides of the patties in low to medium heat for 4 to 6 minutes or until it turns medium brown.",182,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/11/Salmon-Patty-152x152.jpg,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Egg and Cheese English Muffin Sandwich,,5 minutes,5 minutes,2,2  medium eggs|2  English muffins sliced into half horizontally|2  American cheese singles|2 tablespoons mayonnaise|2 teaspoons tomato ketchup|1 tablespoon cooking oil,"In a small bowl, combine mayonnaise and ketchup. Mix well. Set aside.|Heat a wide frying pan.|Toast both sides of the muffin in the heated pan. Set aside|Put-in the cooking oil and then fry the eggs. You can do over easy or sunny side up. You can also do pouched egg if frying is not an option.|Spread the mayonnaise mixture on one side of the English muffin. Arrange one egg on top and then place the cheese above the egg. Cover with the other half of the muffin.|With excess oil wiped-out in the pan, put-the egg muffin back (with egg and cheese). Make sure the muffins touch the pan, not the egg nor cheese. Heat both sides for 1 minute or until the cheese starts to melt.|Serve for breakfast along with brewed coffee or hot chocolate. Share and enjoy!",151,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/09/Egg-and-Cheese-English-Muffin-Sandwich-152x152.jpg,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ghostly Dark Chocolate Cupcake,"This Dark Chocolate Cupcake is perfect for halloween. Its cute ghostly design is interesting for the kids and fits the season, while its rich dark chocolate can make both kids and adults happy.",12 minutes,18 minutes,6,1 1/4 cups all-purpose flour sifted|4 tablespoons unsweetened Cocoa powder sifted|1 teaspoon baking soda sifted|1  large egg|8 tablespoons brown sugar|1/2 cup granulated white sugar|10 tablespoons fresh milk|1  stick unsalted butter softened|1/4 teaspoon salt sifted|Ghost candies|Instant orange colored cupcake icing,"Combine AP flour, baking soda, cocoa powder, and salt in a mixing bowl. Whisk to incorporate the ingredients. Set aside.|Cream the butter using an electric or sand mixer.|Gradually whisk-in the sugars (white and brown) and egg.|Slowly add the milk while whisking and then gradually put-in the flour mixture. Continue whisking until a homogeneous mixture is formed.|Preheat oven to 350 degrees Fahrenheit.|Pour the cupcake batter in cupcake colds arranged in cupcake trays.|Bake for 14 to 18 minutes, or until it passes the toothpick test|Remove from the oven to cool down. Frost using the instant orange colored frosting and top with a ghost candy.|Serve during your Halloween party. Share and enjoy!",150,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/10/Ghostly-Chocolate-Cupcake-152x152.jpg,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Bacon and Egg Fried Rice Recipe,This is a recipe for Bacon and Egg Fried Rice,5 minutes,18 minutes,6,6 cups leftover white rice|10  strips uncooked bacon chopped|2  eggs|3/4 cup frozen green peas|1 1/2 teaspoons salt|1 teaspoon garlic powder|3 teaspoons light soy sauce,"Heat a Dutch oven and then put-in the chopped bacon.|Let the bacon cook until semi-crispy and all the oils come out.|Scoop out excess oil to the point that around 4 to 5 tablespoons are left.|Put the bacon on one end of the Dutch oven or cooking pot and then fry the eggs on the other side.|When the eggs are cooked, use the spatula to chop them into small pieces.|Put-in the rice. Sprinkle salt and garlic powder. Gently stir while cooking for about 4 minutes.|Pour-in soy sauce. Stir and then cook for 4 minutes. Stir continuously by scooping the rice at the bottom to prevent it from getting burnt.|Add the green peas. Stir once more and cook for another 3 to 6 minutes.|Transfer to a serving plate.|Serve with your favorite main dish. Share and enjoy!",470,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/10/Bacon-and-Egg-Fried-Rice-152x152.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Sausage and Egg Waffle Sandwich,,10 minutes,15 minutes,3,3 pieces eggs individually scrambled and fried|3  sausage patties fried|Pancake syrup|1 cup all-purpose flour|1 tablespoon granulated white sugar|12 tablespoons warm milk|3 tablespoons melted butter unsalted|1 piece raw egg|1/2 teaspoon vanilla extract|2 teaspoons baking powder|1/2 teaspoon salt,"Combine baking powder, all-purpose flour, salt, and sugar in a mixing bowl. Mix using a wire whisk.|Beat the egg in another bowl while gradually pouring-in the milk, butter, and vanilla extract.|Combine the egg mixture with the dry ingredients and mix well to incorporate.|Preheat the waffle iron. When it becomes hot, scoop the mixture into it|Continue cooking until the waffles becomes crisp and golden brown. Set aside.|Arrange the cooked sausage patty and egg in between 2 waffles. Place a slice of butter on top of the waffle and pour-in a little pancake syrup.|Serve. Share and enjoy!",216,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2012/09/Sausage-and-Egg-Waffle-Sandwich-152x152.jpg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Dulong Fishcake,This is a Fishcake recipe using dulong.,5 minutes,12 minutes,4,"1 lb dulong silver fish, cleaned|3/4 cup breadcrumbs|1 piece raw egg beaten|1 tablespoon mayonnaise|3 teaspoons lemon juice|1 teaspoon minced garlic|1/2 teaspoon Dijon mustard|1 teaspoon salt|1/2 teaspoon ground black pepper|2 tablespoons extra vigin olive oil|2 tablespoons butter","Combine fish, 1/ 2 cup bread crumbs, egg, salt, pepper, mustard, garlic, mayonnaise, and lemon juice. Mix well.|Scoop the mixture and shape into individual patties. Dredge in remaining 1/4 cup breadcrumbs. Set Aside.|Melt butter in a pan. Pour-in olive oil.|Pan-fry the fish patties in medium heat for about 5 to 6 minutes per side.|Remove from the pan. Arrange in a serving plate.|Serve with chips or salad and top with ranch dressing. Share and enjoy!",1373,61,108,77,24,0,0,0,456,3535,1589,3,5,935,7,218,7,https://panlasangpinoy.com/wp-content/uploads/2012/03/Dulong-Fish-Cake-152x152.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Ham and Egg Fried Rice,It combines ham and scrambled eggs with seasoned rice for a quick and nutritious meal.,10 minutes,10 minutes,,4 cups cooked rice preferably a day old|3/4 cups ham chopped into small pieces|2  raw eggs beaten|1 tablespoon soy sauce low sodium|1 teaspoon salt|1 teaspoon garlic powder optional|2 teaspoons canola oil,"Combine the rice, salt, and garlic powder. Gently mix the ingredients using a slotted spoon or your clean hands. Set aside.|Heat the oil in a pan.|Add the ham and cook for 2 minutes.|Add the rice and stir.|Pour in the soy sauce and stir. Cook for 5 minutes.|Clear one side of the pan by moving the rice to the other side until you can see the bottom of the pan.|Pour in the beaten egg. Let it cook, then cut it into small pieces using the tip of your spatula.|Mix the egg with the rice and other ingredients. Cook for 2 to 3 minutes more.|Transfer to a serving plate.|Serve, share and enjoy!",1294,182,53,36,10,6,17,0,392,4710,717,3,1,475,0,127,4,https://panlasangpinoy.com/wp-content/uploads/2011/10/Bacon-Fritatta-152x152.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Bacon Frittata Recipe,"Frittata with bacon, potato, tomato, and cheese",10 minutes,15 minutes,4,8  strips cooked bacon crumbled|2  medium potatoes shredded|4 pieces eggs|1/4 cup fresh milk|3 pieces fresh basil leaves chopped|1 cup plum tomato diced|3/4 cup sharp cheddar cheese shredded|1/4 teaspoon salt|3 tablespoons olive oil,"Heat a frying pan and pour-in olive oil|Add the potatoes an fry until the color turns light brown.|Combine eggs, salt, bacon, and milk. Whisk and pour over the potatoes.Cook in low to medium heat for 4 to 5 minutes.|Arrange cheese, tomatoes, and basil over the egg. Cover the pan and continue cooking in low heat for 4 to 6 minutes.|Turn off the heat and transfer to a serving plate.|Serve with toasted bread for breakfast.|Share and enjoy!",165,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2015/04/crabMeatOmelette-580-152x152.jpg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Crab Meat Omelette,,5 minutes,5 minutes,2,3/4 cup crab meat fresh or canned|1  small onion thinly sliced lengthwise|3 pieces raw eggs|4 tbsp. butter|2 tbsp. green onions minced (optional)|Salt and pepper to taste,"Heat the frying pan and put-in 2 tbsp of butter then allow to melt.|Add the onion, crab meat, and green onions then cook until half done|Add salt and pepper to taste then set aside.|Heat the same frying pan (apply low heat) and put-in the remaining butter then allow to melt.|Crack the eggs and place in a bowl then add some salt|Whisk the eggs and pour on the frying pan|Tilt the frying pan to allow the uncooked portions of the eggs (liquid form) to occupy the whole surface of the pan. You can also pull from the middle part of the pan to allow uncooked portions of the egg to occupy the space.|Put the cooked crab meat and onions on top of the half side of the omelette.|Cover the crab meat and onions by folding the other side of the omelette.|Place in a serving plate.|Serve hot with bread or rice. Share and Enjoy!",85,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2009/09/champorado-recipe-152x152.jpg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
Champorado Recipe,,5 minutes,25 minutes,3,8 tbsp cocoa powder or about 4 pieces tableya|1 cup glutinous rice malagkit|1/2 cup sugar|3 1/2 cups water|condensed milk optional,"Pour 2 1/2 cups of water in a pot and bring to a boil|Put-in the glutinous rice and allow water to re-boil for a few minutes|Dilute the cocoa powder in 1 cup warm water then pour-in the pot. Stir continuously|Once the glutinous rice is cooked (about 12 to 18 minutes of cooking with constant stirring), add the sugar and cook for another 5 minutes or until the texture becomes thick.|Remove from the pot and place in a serving bowl.|Serve hot with a swirl of condensed milk on top.",82,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,https://panlasangpinoy.com/wp-content/uploads/2014/10/Tocino-152x152.jpg,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Air Fryer Longganisa Frittata,Breakfast frittata with Sweet Filipino Sausage,5minutes,15minutes,4,6 CDO Skinless Longganisa cooked; 6 eggs; 1 bell pepper chopped;  cup frozen green peas;  cup cheddar cheese; 1 teaspoon salt,"Slice the longganisa in half. Set aside. | Beat the eggs in a large bowl. Season with salt. | Add bell pepper, green peas, and cheddar cheese. Mix well. | Scoop a portion of the egg mixture into a silicon air fryer cup. Top with two slices of longganisa. | Air fry in 190C for 15 minutes or until the eggs gets cooked completely. | Remove the frittata from the silicon cups and arrange it on a serving plate. | Serve. Share and enjoy!",266,5,17,19,7,3,7,0,281,960,283,2,3,1591,46,146,2,https://panlasangpinoy.com/wp-content/uploads/2023/01/longganisa-frittata-jpg-webp-152x152.webp,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tortilla Espanola,,5minutes,10minutes,4,5 pieces potato peeled and sliced; 1 piece yellow onion diced; 6 pieces eggs; 2 cups olive oil; 1 1/2 teaspoon salt,"Mix potatoes and onion in a large bowl. | Add 1 tablespoon salt then mix thoroughly until well distributed. Set aside. | Heat a cooking pot and pour-in olive oil. | When the oil is hot enough, fry the potatoes and onion using medium heat. This should take between 7 to 10 minutes. Do not brown the potatoes. | Remove the potatoes from the cooking pot, turn off heat, and then drain excess oil. Let the fried potatoes cool for a few minutes. | Combine the remaining salt with the eggs then beat. | Add the cooked potato in the beaten egg mixture then stir to distribute. | Heat an 8 to 10 inches non-stick pan and pour-in about 2 to 3 tablespoons of olive oil. You may utilize the olive oil used to fry the potatoes. | When the oil is hot enough, pour-in the eggs and potato mixture. Cook for about 5 to 7 minutes in low to medium heat. Cooking time may vary, it is recommended to manually check the omelet to prevent burns. | Flip the omelet by placing a wide plate on top of the pan and turn the pan over in a way that the plate catches the omelet. | Place the pan back on the stove and gently push the omelet from the plate to the pan. Cook until the other side is done.",968,3,1,108,15,11,79,0,6,877,43,1,1,9,2,9,1,https://panlasangpinoy.com/wp-content/uploads/2010/08/Tortilla-Espanola-1-jpg-152x152.webp,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Longsilog Recipe,Filipino sweet sausage with garlic fried rice and fried egg. This complete meal is perfect for breakfast.,5minutes,,4,1/2 lb. skinless longanisa; 2 pieces eggs; 4 cups rice leftover; 5 cloves garlic crushed; 1/2 cup water; 4 tablespoons cooking oil; Salt and ground black pepper to taste,"Heat 2 tablespoons of oil in a pan. Once the oil gets hot, fry the eggs. Remove from the pan. Set aside. | Add remaining oil in the pan. Fry the longanisa until the outer part turns light brown (around 1 1/2 minutes). | Pour-in water. Let boil. Continue boiling until the water evaporates.  Fry the longanisa in remaining oil until fully cooked. Remove from the pan and set aside. | Using the remaining oil, cook garlic until it starts to turn light brown. | Add rice. Stir-fry for 3 minutes. Season with salt and ground black pepper. | Assemble the fried eggs, longanisa, and sinangag on a plate. Serve with spicy vinegar as a dipping sauce for the longanisa. | Share and enjoy!",978,149,22,30,6,6,16,1,43,373,369,2,1,46,2,65,2,https://panlasangpinoy.com/wp-content/uploads/2021/06/longsilog-jpg-152x152.webp,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Banana Fritter Recipe,,15minutes,10minutes,6," 6 pieces banana saba or plantain variety, ripe (mashed);  1 cup all-purpose flour;  1 1/2 teaspoon vanilla extract;  1 piece egg beaten;  1 teaspoon baking powder;  3/4 cup granulated white sugar;  1 cup fresh milk;  3/4 cups cooking oil;  1/2 teaspoon salt","In a large bowl, combine flour, baking powder, salt, and 1/2 cup sugar. Mix well. | Gradually add the mashed bananas while mixing. | Add the egg, vanilla extract, and milk. Mix to incorporate all the ingredients. | Heat half of the oil in a pan. | When the oil becomes hot, scoop about 1/2 cup of the mixture and then pour in the pan (add the remaining oil in the next batches). | Fry both sides until the color turns golden brown. | Sprinkle the remaining sugar on both sides. | Serve. Share and enjoy!",460,44,4,30,3,0,0,0,31,223,153,1,27,105,0,82,1,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20width='728'%20height='485'%20viewBox='0%200%20728%20485'%3E%3C/svg%3E",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Skinless Longganisa,This is a basic recipe for Filipino sweet and garlicky skinless longganisa.,15minutes,10minutes,26,1  lbs. ground pork; 9 tablespoons dark brown sugar; 1 tablespoon smoked paprika; 3 tablespoons vegetable oil; 1  tablespoons coarse salt; 1 teaspoon ground black pepper; 2 head garlic,"Peel the skin off the garlic cloves. Crush thoroughly using mortar and pestle. Mince the crushed garlic. Set aside. | In a large mixing bowl, combine ground pork along with all of the ingredients. Mix well. | Cover the bowl. Refrigerate for 2 hours. | Shape the longganisa by laying a sheet of wax paper on a flat surface. Scoop around 3 tablespoons of mixture and put over the wax paper. Fold the wax paper from top to down until the mixture covered. Hold the edge of the paper with your fingers and then slide the card towards the mixture. Push a bit more until a sausage shape is formed. Do this step until the entire mixture is consumed. | Cook the longganisa by combining 1 cup water and 4 tablespoons of cooking oil in a pan. | Add the longganisa and then turn the heat on. Let the liquid boil, and then adjust to the lowest heat setting. Continue boiling until the water completely evaporates. | Fry both sides of the longganisa in the remaining oil until it turns brown. | Remove from the pan and arrange on a serving plate. Serve with rice. Share and enjoy!",114,4,5,8,3,0,0,0,21,354,107,0,4,135,0,12,0,https://panlasangpinoy.com/wp-content/uploads/2018/10/Skiness-Longganisa-Recipe-152x152.jpg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
